plate_no,owner_name,owner_zip,on_production_date,next_exam_dt,txn_name
AMD-2961,雲林縣西螺鎮公所,648,201503,20250618,本區新領
AND-5307,雲林縣西螺鎮公所,648,201605,20250601,外區新領
AND-5301,雲林縣西螺鎮公所,648,201605,20250601,外區新領
AND-5305,雲林縣西螺鎮公所,648,201605,20250601,外區新領
ASB-3071,雲林縣西螺鎮公所,648,201611,20250619,外區新領
4155-YF,私立喬大幼兒園,648,201006,20200714,一般報廢
AND-5303,雲林縣西螺鎮公所,648,201605,20250601,外區新領
BHS-9832,財團法人天主教中華道明修女會附設雲林縣私立西光幼兒園,648,202003,20250429,外站新領
BHT-1575,雲林縣私立喬大幼兒園,648,202007,20250720,本區新領
BWV-5163,雲林縣私立東昇幼兒園,648,202411,20251121,外站新領
839-6053,私立親親幼稚園,648,198300,19910509,逾檢逕行註銷
839-7123,愛心幼稚園,648,198311,19921114,繳銷
848-1663,私立裕德幼稚園,648,198200,19921103,一般報廢
SJ-4922,雲林縣私立信義托兒所,648,198803,19950923,繳銷
5M-7093,私立愛心幼稚園,648,198806,20011111,註銷轉報廢
SN-0946,西螺鎮公所,648,199008,19980829,一般報廢
SE-0980,西光幼稚園,648,199201,20010114,停駛逾期逕行註銷
SH-4636,私立愛心幼稚園,648,199211,20040630,一般報廢
SL-8733,西螺鎮公所,648,199308,20040228,一般報廢
HK-4248,西螺鎮公所,648,199409,20041110,繳銷
2322-MA,雲林縣西螺鎮公所,648,200506,20150720,一般報廢
5M-9680,西螺鎮公所,648,199408,20030726,繳銷轉報廢
N4-7971,雲林縣西螺鎮公所,648,199707,20060814,繳銷
N4-7970,雲林縣西螺鎮公所,648,199707,20060814,繳銷
N4-9049,雲林縣西螺鎮公所,648,199709,20060926,繳銷
N5-9350,雲林縣西螺鎮公所,648,199801,20080529,一般報廢
7W-4323,私立愛心幼稚園,648,200207,20110131,逕行註銷執行
0309-NX,雲林縣西螺鎮公所,648,200607,20160809,一般報廢
0306-NX,雲林縣西螺鎮公所,648,200607,20160809,一般報廢
0308-NX,雲林縣西螺鎮公所,648,200607,20160809,一般報廢
0307-NX,雲林縣西螺鎮公所,648,200607,20160809,一般報廢
3491-UL,雲林縣西螺鎮公所,648,200801,20170118,一般報廢
ANV-6153,雲林縣二崙鄉公所,649,201511,20250527,外區新領
ANV-6151,雲林縣二崙鄉公所,649,201511,20250527,外區新領
ANV-6155,雲林縣二崙鄉公所,649,201511,20250527,外區新領
ANV-6150,雲林縣二崙鄉公所,649,201511,20250527,外區新領
4890-UL,雲林縣私立乖乖幼稚園,649,200802,20180331,環保回收轉報廢
ANV-6152,雲林縣二崙鄉公所,649,201511,20250527,外區新領
ANV-6167,雲林縣二崙鄉公所,649,201511,20250527,外區新領
AWV-9801,雲林縣私立乖乖幼兒園,649,201802,20250320,本區新領
SK-1272,私立乖乖幼稚園,649,198809,19991107,繳銷
SO-1608,私立乖乖幼稚園,649,198909,19990426,逕行註銷執行
N5-5232,私立培育幼稚園,649,199801,20080123,一般報廢
N5-4609,私立乖乖幼稚園,649,199802,20080224,繳銷
9010-MA,雲林縣二崙鄉公所,649,200511,20151130,一般報廢
AMD-2177,雲林縣私立新奇豐幼兒園,651,201501,20250317,本區新領
AVH-5928,雲林縣私立新文仁幼兒園,651,201706,20250725,本區新領
AZG-5177,雲林縣私立人之初幼兒園,651,202010,20251029,外站新領
BMV-9711,雲林縣私立奧斯卡幼兒園,651,202105,20250528,本區新領
BMT-2937,雲林縣私立奧斯卡幼兒園,651,202111,20251118,外站新領
BQP-5076,雲林縣北港鎮公所,651,202204,20250425,外區新領
BTZ-1952,財團法人天主教會嘉義教區附設雲林縣私立善導幼兒園,651,202312,20251214,本區新領
BYN-7712,雲林縣私立新奇豐幼兒園,651,202406,20250620,本區新領
833-8619,私立第一幼稚園,651,198200,19920223,逾檢逕行註銷
SI-7565,私立慈德幼稚園,651,198608,19930909,繳銷
SJ-4579,私立善導幼稚園,651,198700,19950326,繳銷
SJ-3237,私立北港幼稚園,651,198902,19990828,繳銷
SK-8660,私立文仁幼稚園,651,198904,19990414,繳銷
SF-3520,雲林縣私立惠幼幼稚園,651,199208,20020829,繳銷
SL-3420,奇豐托兒所,651,199308,20040524,一般報廢
SR-9272,人之初幼稚園,651,199501,20010217,停駛逾期逕行註銷
SR-9273,人之初幼稚園,651,199501,20050217,逾檢註銷
6715-D9,雲林縣私立奧斯卡幼稚園,651,201105,20210607,一般報廢
7516-Q6,雲林縣私立奧斯卡幼稚園,651,201201,20220228,環保回收轉報廢
3873-R7,雲林縣北港鎮公所,651,201205,20220706,一般報廢
AQX-3197,雲林縣水林鄉公所,652,201608,20250309,外區新領
4057-NX,雲林縣水林鄉公所,652,200609,20161123,一般報廢
BHQ-8879,雲林縣私立仁智幼兒園,652,202103,20250331,外站新領
BKU-7826,雲林縣水林鄉公所,652,202107,20250719,外區新領
BKU-7829,雲林縣水林鄉公所,652,202107,20250719,外區新領
833-4301,弘光幼稚園,652,197700,19890811,逾檢逕行註銷
852-6587,私立弘光幼稚園,652,198801,19920202,逾檢逕行註銷
858-4607,弘光幼稚園,652,198809,19911130,逾檢逕行註銷
SQ-9249,雲林縣水林鄉公所,652,199409,20010916,一般報廢
SQ-9637,雲林縣水林鄉公所,652,199409,20010924,一般報廢
TN-6052,私立弘光幼稚園,652,199508,19981009,逾檢註銷
J6-1471,雲林縣水林鄉公所,652,199604,20040426,一般報廢
J6-7748,雲林縣水林鄉公所,652,199609,20060920,一般報廢
4827-GM,雲林縣水林鄉公所,652,200303,20130430,一般報廢
S2-7991,雲林縣水林鄉公所,652,200108,20120307,一般報廢
S2-7983,雲林縣水林鄉公所,652,200108,20110907,一般報廢
ANQ-0163,雲林縣私立聖文幼兒園,653,201510,20250430,本區新領
ANQ-0165,雲林縣私立聖文幼兒園,653,201510,20250430,本區新領
ANQ-1517,雲林縣私立奇豐幼兒園,653,201510,20250530,本區新領
4835-UL,雲林縣私立葳尼爾幼兒園,653,200802,20180328,環保回收轉報廢
ARL-3831,雲林縣口湖鄉公所,653,201610,20250524,外區新領
AVH-0623,雲林縣私立聖文幼兒園,653,201703,20250428,本區新領
AWU-7336,雲林縣私立葳尼爾幼兒園,653,201803,20250430,外站新領
AZF-3856,雲林縣私立葳尼爾幼兒園,653,201805,20250608,本區新領
AXF-1772,雲林縣口湖鄉公所,653,201806,20250717,外區新領
BBH-0853,雲林縣口湖鄉公所,653,201906,20250710,外區新領
BDC-8726,雲林縣私立聖文幼兒園,653,201907,20250726,本區新領
BHX-2636,雲林縣私立奇豐幼兒園,653,202010,20251022,外站新領
BMV-0761,雲林縣私立聖文幼兒園,653,202102,20250331,本區新領
BNB-2087,雲林縣私立葳尼爾幼兒園,653,202109,20250929,外站新領
BNA-0380,雲林縣私立聖文幼兒園,653,202201,20260110,本區新領
BQS-7131,雲林縣口湖鄉公所,653,202207,20250822,外區新領
BVU-0583,雲林縣口湖鄉公所,653,202310,20251106,外區新領
852-3189,雲林縣口湖鄉文光國民小學,653,198709,19900921,逾檢逕行註銷
852-7941,私立安安幼稚園,653,198803,19910406,逾檢逕行註銷
865-4245,私立安安幼稚園,653,198908,19920907,逾檢逕行註銷
868-4550,安安幼稚園,653,199003,19930518,逾檢逕行註銷
5M-5745,私立安安幼稚園,653,199507,20050419,註銷轉報廢
S2-6439,雲林縣口湖鄉公所,653,199807,20080827,一般報廢
3W-2953,雲林縣口湖鄉公所,653,200210,20121025,停駛轉報廢
4789-JK,雲林縣私立奇豐幼兒園,653,200407,20150204,註銷轉報廢
5M-6207,私立聖文幼稚園,653,200001,20090901,一般報廢
9R-7350,私立聖文幼稚園,653,200201,20120221,一般報廢
B9-9562,雲林縣口湖鄉公所,653,200404,20140421,一般報廢
6787-MA,雲林縣私立聖文幼兒園,653,200508,20150914,一般報廢
9953-SX,雲林縣口湖鄉公所,653,200707,20161018,繳銷
9350-Q6,雲林縣私立聖文幼兒園,653,201203,20220330,繳銷轉報廢
5101-SX,雲林縣四湖鄉公所,654,200706,20170628,一般報廢
ATB-7005,雲林縣四湖鄉公所,654,201704,20250512,外區新領
ANA-1652,雲林縣四湖鄉公所,654,201506,20250727,外區新領
ANA-1651,雲林縣四湖鄉公所,654,201506,20250727,外區新領
BBD-1061,雲林縣四湖鄉公所,654,201902,20250825,外區新領
852-4903,私立慈愛幼稚園,654,198709,19911209,繳銷
TN-5462,雲林縣四湖鄉公所,654,199509,20041002,一般報廢
TN-5460,雲林縣四湖鄉公所,654,199507,20051002,一般報廢
TN-5465,雲林縣四湖鄉公所,654,199509,20051002,一般報廢
TN-5463,雲林縣四湖鄉公所,654,199508,20051002,一般報廢
TN-5461,雲林縣四湖鄉公所,654,199509,20051002,一般報廢
N4-6145,雲林縣四湖鄉公所,654,199705,20070530,一般報廢
S2-8452,雲林縣四湖鄉公所,654,200509,20150916,一般報廢
S2-8453,雲林縣四湖鄉公所,654,200509,20150916,一般報廢
AQN-3372,雲林縣私立啓芳幼兒園,655,201606,20250629,本區新領
AMX-0713,雲林縣元長鄉公所,655,201606,20250722,外區新領
2316-YF,雲林縣私立宏祐幼兒園,655,201004,20200531,一般報廢
BDK-9372,雲林縣私立宏祐幼兒園,655,202006,20250622,本區新領
BDK-9382,雲林縣私立宏祐幼兒園,655,202006,20250622,本區新領
BHT-1305,雲林縣私立班米羅幼兒園,655,202007,20250716,本區新領
BHT-1306,雲林縣私立班米羅幼兒園,655,202007,20250716,本區新領
848-9501,佑育幼稚園,655,198703,19920407,逾檢逕行註銷
SJ-9039,雲林縣私立啟芳幼稚園,655,198801,19960901,停駛逾期逕行註銷
SJ-9338,雲林縣私立啟芳幼稚園,655,198803,19960921,停駛逾期逕行註銷
J6-2080,雲林縣私立啟芳幼稚園,655,199604,20060502,繳銷
TU-1440,臺南市私立興文齋幼稚園,700,198601,19960820,一般報廢
BVY-0639,臺南市私立愛迪生資優幼兒園,700,202405,20250529,本區新領
276-7996,私立實踐家政經濟專科學校,700,198611,19930115,繳銷
835-7866,素梅幼稚園,700,196600,19900110,繳銷
835-1552,私立親親托兒所,700,198502,19920403,逕行註銷
843-1668,臺南市私立育光幼稚園,700,198011,19890507,逕行註銷
UI-9602,臺南市私立立英托兒所,700,198510,19941015,逕行註銷執行
843-8185,私立天人幼稚園,700,198210,19900421,拒不過戶註銷
844-7845,衛理幼稚園,700,198100,19911217,繳銷
TX-6989,臺南市私立小可愛幼稚園,700,198401,19940223,繳銷
850-1418,臺南市私立衛理幼稚園,700,198200,19881214,逾檢逕行註銷
TU-5501,臺南市私立寶寶托兒所,700,198603,19981108,繳銷
UE-9331,私立龍盛托兒所,700,198606,19940102,繳銷
UD-4059,臺南市私立幼華托兒所,700,198607,19950707,停駛逾期逕行註銷
TU-7412,臺南市私立幼華托兒所,700,198607,19940212,停駛逾期逕行註銷
TU-7370,臺南市私立幼華托兒所,700,198608,19970212,停駛逾期逕行註銷
UD-6855,臺南市私立幼竹托兒所,700,198612,19931223,逾檢註銷
TX-1442,私立法華寺附設托兒所莊清旺,700,198703,19980917,繳銷
TX-3249,臺南市私立大正托兒所,700,198704,19961028,一般報廢
TY-6488,私立大勇幼稚園,700,198804,19981210,繳銷
TY-5311,私立大勇幼稚園,700,198805,19980610,繳銷
TY-6587,臺南市私立青年會附設托兒所,700,198807,19970202,一般報廢
TY-7751,臺南市私立法華寺附設托兒所,700,198808,19980901,繳銷
862-2242,臺南市私立育新托兒所,700,198810,19931020,逕行註銷
TZ-5750,臺南市私立青年會附設托兒所,700,198902,20040902,一般報廢
TZ-6997,私立大勇幼稚園,700,198902,19960306,一般報廢
UB-9465,臺南市私立衛理幼稚園,700,198903,19960309,繳銷
TZ-0117,私立南門托兒所,700,198903,20020401,一般報廢
UD-4831,臺南市私立中正幼稚園,700,199010,20001019,一般報廢
UI-9608,臺南市私立立英托兒所,700,199102,20000402,註銷轉報廢
UI-9940,臺南市私立立英托兒所,700,199102,19950410,註銷轉報廢
TV-2949,臺南市私立青年會附設托兒所,700,199210,20141123,一般報廢
UA-7145,臺南市私立佳恩幼稚園,700,199305,20140717,一般報廢
UH-9245,臺南市私立佳恩幼稚園,700,199402,20150314,一般報廢
AJX-3186,臺南市私立德妮勁寶兒幼兒園,701,201406,20240725,停駛轉報廢
AMG-3178,臺南市私立維多利亞人文藝術幼兒園,701,201412,20241230,繳銷
ARA-9753,臺南市私立人上人幼兒園,701,201601,20250328,本區新領
AQR-7166,臺南市私立威爾森德高幼兒園,701,201603,20250511,本區新領
AQL-8353,財團法人台南市私立母佑會社會福利慈善基金會附設南市私立母佑幼兒園,701,201511,20250618,本區新領
AVM-0603,臺南市私立德光幼稚園,701,201703,20250330,本區新領
BEE-3982,臺南市私立日光小河馬幼兒園,701,201907,20250827,外區新領
BDM-0971,臺南市私立小太陽幼兒園,701,202205,20250531,外站新領
BQD-0397,社團法人台南市基督教青年會附設臺南市私立長榮幼兒園,701,202209,20250927,本區新領
BQD-1751,臺南市私立領袖學院崇德幼兒園,701,202209,20251007,本區新領
BUD-2087,臺南市私立傑尼爾至善幼兒園,701,202310,20251024,本區新領
BTF-9021,臺南市私立傑尼爾富農幼兒園,701,202310,20251031,外站新領
BUD-6037,臺南市私立元喬幼兒園,701,202310,20251113,外站新領
BTG-7223,臺南市私立後甲幼兒園,701,202401,20260130,外站新領
BUF-6795,臺南市私立德妮勁寶兒幼兒園,701,202403,20250429,本區新領
BTH-9551,威爾森文教事業股份有限公司附設臺南市私立威爾森人文藝術幼兒園,701,202406,20250711,外站新領
BYU-6581,臺南市私立長欣幼兒園,701,202408,20250927,本區新領
BTJ-3725,臺南市私立樂貝兒幼兒園,701,202412,20251226,外站新領
J4-4447,臺南市私立樂貝兒托兒所,701,199808,20150228,一般報廢
J4-4448,臺南市私立樂貝兒托兒所,701,199808,20150228,一般報廢
TS-7613,臺南市私立天之驕托兒所,701,198504,19950601,逕行註銷執行
843-2258,臺南教區財團法人天主教會台南教,701,197200,19750914,繳銷
TU-0371,東之寶幼稚園,701,198602,19990820,註銷轉報廢
846-4235,國光幼稚園,701,198100,19900413,逕行註銷
TU-2163,私立牧羣托兒所,701,198200,19961009,逾檢逕行註銷
846-5978,臺南市私立國光托兒所,701,198000,19910514,繳銷
680-5700,臺南市私立愛心托兒所,701,198200,19891014,逾檢逕行註銷
TU-4699,臺南市私立仁和幼稚園,701,198603,19931030,拒不過戶註銷
TX-3941,臺南市私立仁和幼稚園,701,198605,19950616,繳銷
UJ-8783,臺南市私立新生托兒所,701,198608,19970814,停駛逾期逕行註銷
UF-0665,臺南市私立聖公會幼稚園,701,198702,19990226,一般報廢
116-5916,東之寶幼稚園,701,198302,19900210,一般報廢
TZ-1427,臺南市私立德光幼稚園,701,198801,19970812,註銷轉報廢
TZ-4773,私立怡東幼稚園,701,198808,19990920,一般報廢
UB-3318,臺南市私立仁和幼稚園,701,198905,20000103,一般報廢
UC-4488,私立仁愛托兒所,701,198911,19931208,逾檢註銷
UD-2780,臺南市私立聖公會幼稚園,701,199008,20010904,一般報廢
UD-5688,臺南市私立拜爾托兒所,701,199010,20021015,逾檢註銷
UE-9911,臺南市私立牧羣幼稚園,701,199107,20020731,一般報廢
UF-1689,臺南市私立拜爾托兒所－蔡進財,701,199108,20020829,逾檢註銷
UA-9085,臺南市私立仁和幼稚園,701,199306,20130803,一般報廢
UA-9083,臺南市私立仁和幼稚園,701,199306,20050803,一般報廢
UL-0408,臺南市私立後甲托兒所,701,199404,20140630,一般報廢
0703-JH,臺南市私立小博士托兒所,701,199905,20100604,一般報廢
SV-4202,臺南市私立安徒生托兒所-李焬明,701,199506,20060120,逾檢註銷
UO-0746,臺南市私立長榮幼稚園,701,199509,20080927,繳銷
D3-1517,臺南市私立傑尼爾富農幼兒園,701,199801,20140324,停駛轉報廢
8J-5953,臺南市私立傑尼爾至善幼兒園,701,200005,20140531,停駛轉報廢
ANL-6915,臺南市私立聖兒幼兒園,702,201508,20250908,本區新領
AQL-0576,臺南市私立艾的佳幼兒園,702,201509,20250416,本區新領
ASV-1960,臺南市私立艾的佳幼兒園,702,201610,20250518,本區新領
AQQ-0395,臺南市私立勝利幼兒園,702,201510,20250630,本區新領
ANL-7050,臺南市私立米爾頓幼兒園,702,201508,20250310,本區新領
AVF-3151,臺南市私立快樂幼兒園,702,201701,20250726,本區新領
AVL-2530,臺南市私立新育光幼兒園,702,201706,20250629,本區新領
ARV-7011,臺南市私立快樂幼兒園,702,201604,20250719,本區新領
BDE-2851,臺南市私立米爾頓幼兒園,702,201901,20250729,本區新領
BDJ-3091,臺南市私立勝利幼兒園,702,201904,20250430,本區新領
BDL-3511,臺南市私立卡羅幼兒園,702,201906,20250719,本區新領
BFJ-8275,臺南市私立卡羅幼兒園,702,202001,20260120,本區新領
BHX-3278,臺南市私立艾的佳幼兒園,702,202010,20251028,本區新領
BTF-1772,臺南市私立聖兒幼兒園,702,202307,20250726,外站新領
WT-201,小可愛幼稚園,702,198206,19980901,逕行註銷執行
WT-223,私立德蘭幼稚園,702,198801,19980824,逕行註銷執行
D2-3049,臺南市私立艾的佳托兒所,702,199707,20060825,繳銷轉報廢
J4-8619,臺南市私立小可愛幼稚園,702,199408,20090324,一般報廢
TS-1217,春暉幼稚園,702,198407,19960813,一般報廢
TS-1218,春暉幼稚園,702,198409,19930306,一般報廢
836-8949,臺南市私立金華幼稚園,702,198508,19900910,牌回未辦
850-3530,臺南市私立藍天使幼稚園,702,198401,19900609,牌回未辦
UC-3276,快樂托兒所蔡玉盆,702,198702,19961121,繳銷
854-2500,臺南市私立蒙特梭利托兒所,702,198704,19910605,逕行註銷
TX-2436,臺南市私立育光幼稚園,702,198709,19990330,停駛逾期逕行註銷
UI-8376,臺南市私立鳳凰托兒所,702,198800,19980908,一般報廢
TY-8226,臺南市私立快樂托兒所,702,198806,19970205,繳銷
UM-8256,臺南市私立松安托兒所,702,198902,20010914,一般報廢
